firm_id,sector,city,gender,is_poor,has_debt_true,debt_type_x,total_revenue_diary,sales_cash,sales_credit,autoconsumo_imputed,cogs,gross_profit,transport_exp,rent_exp,utilities_exp,guild_exp,total_op_exp_conventional,labor_imputed,depreciation_imputed,total_op_exp_adjusted,interest_paid,net_income_conventional,net_income_adjusted,accounting_gap_bs,accounting_gap_pct,cash_flow_operating,loans_received,debt_payments_total,household_draws,household_injections,eh_nonresponder_x,eh_yi_tot_annual,eh_yi_net_annual,diary_yi_tot_annualized,diary_yi_net_conv_annualized,diary_yi_net_adj_annualized,ratio_diary_eh_income,gross_margin_pct,net_margin_conventional_pct,net_margin_adjusted_pct,interest_burden_pct,labor_imputed_pct_gross_profit,roa_adjusted_annualized,hourly_return_adjusted_bs,hourly_vs_minwage_ratio,typology,eh_nonresponder_y,eh_yi_tot,eh_yi_net,eh_ci_tot,eh_ci1,eh_ci2,eh_ci3,eh_ci4,eh_ci5,eh_ci6,eh_ci7,eh_ci8,total_revenue_diary_annual,cogs_annual,gross_profit_annual,transport_exp_annual,rent_exp_annual,utilities_exp_annual,guild_exp_annual,total_op_exp_conventional_annual,labor_imputed_annual,depreciation_imputed_annual,total_op_exp_adjusted_annual,interest_paid_annual,net_income_conventional_annual,net_income_adjusted_annual,accounting_gap_bs_annual,cash_flow_operating_annual,household_draws_annual,tool_value,inventory_init,receivables_init,payables_init,cash_initial,debt_amount,debt_type_y,monthly_interest_rate,years_operating,age,shadow_wage_per_hour,owner_hours_weekly,family_hours_weekly,n_family_workers,current_assets,noncurrent_assets,total_assets,accum_depreciation,net_fixed_assets,total_assets_net,current_liab,noncurrent_liab,total_liab,book_equity,retained_earnings_est,gross_margin,ebitda_weekly,ebitda_margin,net_margin_conv,net_margin_adj,roa_conventional,roa_adjusted,roe_conventional,roe_adjusted,earnings_per_bv_conv,earnings_per_bv_adj,debt_to_assets,debt_to_equity,equity_multiplier,current_ratio,quick_ratio,cash_ratio,interest_coverage,debt_service_coverage,asset_turnover,inventory_days,receivable_days,payable_days,cash_conversion_cycle,total_hours_weekly,revenue_per_hour,value_added_per_hour,net_income_per_hour_adj,mw_multiple,effective_annual_rate,ebitda_annual,debt_ebitda,dupont_check,fcf_annual,pv_going_concern_g0,pv_going_concern_g2,pv_going_concern_g5,tobin_q_g0,tobin_q_g2,payback_years,extraction_rate
F050,comercio,Cochabamba,F,False,True,prestamista_informal,1790.37,1546.33,193.03,51.01,335.12,1455.25,74.88,131.28,22.36,96.8,325.32,2005.92,144.21,2475.45,791.13,338.8,-1811.33,2150.13,634.6,347.86,0.0,1701.25,188.59,324.38,False,104000,47850,93099.24,17617.55,-94189.21,0.895,81.3,18.9,-101.2,44.2,137.8,-232.7,-14.67,-1.075,IV_Riesgo_critico,False,104000,47850,57850,46800,3600,0,6700,750,0,0,0,93099.23999999999,17426.24,75673.0,3893.7599999999998,6826.56,1162.72,5033.599999999999,16916.64,104307.84,7498.92,128723.4,41138.76,17617.600000000002,-94189.16,111806.76000000001,18088.72,9806.68,37495.2,1572.91,120.75,519.58,1281.4,64016.17,prestamista_informal,0.0535,19,38,17.87,48.5,75.0,2,2975.0600000000004,37495.2,40470.259999999995,142479.48,0.0,2975.0600000000004,519.58,64016.17,64535.75,1.0,133893.76,0.8128208135748477,1274.14,0.7116629523506315,0.18923462747923617,-1.0117070773080425,5.921762922428456,-31.659583336134393,17617.600000000002,-94189.16,17617.600000000002,-94189.16,21.692251584841983,64535.75,2975.0600000000004,5.725893991300667,2.698621963893914,0.7157179800823295,1.6105317710110856,0.3506440249963604,31.29323106088616,32.85500716161375,0.47210911710987113,10.853007877775125,22.474108400948495,123.5,14.496923076923077,11.7834008097166,-14.666639676113359,-1.0754707840401496,0.8690222836065375,66255.28,0.9740468986018925,17617.600000000002,10589.800000000001,58832.22222222223,66186.25,81460.0,19.77513805510552,22.247030311993704,0.280936372736029,0.10533576858414742
F051,comercio,La Paz,F,True,False,ninguno,3735.5,3490.68,149.55,95.27,1490.5,2245.0,48.68,0.0,0.0,152.28,200.96,1631.22,279.23,2111.41,0.0,2044.04,133.59,1910.45,93.5,2677.24,0.0,0.0,363.94,0.0,True,0,0,194246.0,106290.05,6946.65,,60.1,54.7,3.6,0.0,72.7,8.4,1.45,0.106,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,194246.0,77506.0,116740.0,2531.36,0.0,0.0,7918.56,10449.92,84823.44,14519.960000000001,109793.31999999999,0.0,106290.08,6946.68,99343.40000000001,139216.47999999998,18924.88,72598.76,3400.81,1284.56,293.67,4928.59,0.0,ninguno,0.0,22,41,18.77,56.9,35.3,1,9613.96,72598.76,82212.72,319439.12,0.0,9613.96,293.67,0.0,293.67,9320.289999999999,935352.7040000001,0.6009904965868023,2323.27,0.6219435149243743,0.5471931468344264,0.03576228081916745,11.055806348268561,0.7225617747525475,11.404160170981806,0.7453287397709729,11.404160170981806,0.7453287397709729,0.030546205725840346,0.03150867623217733,1.0315086762321772,32.73729015561685,21.1569108182654,1.319392316958908,,,20.204577510203915,15.971600134183161,2.4071529915673935,1.3791949010399196,16.999558224710636,92.19999999999999,40.515184381778745,24.349240780911067,1.4489154013015186,0.10624561706410796,0.0,120810.04,0.0024308410128827044,11.404160170981806,124696.51999999997,692758.4444444444,779353.2499999999,959203.9999999998,72.05755426946278,81.06474855314563,0.07709886370525819,0.09742738589211619
F052,comercio,La Paz,F,False,False,ninguno,2502.94,2430.5,58.46,13.98,865.71,1637.23,63.38,118.68,38.6,0.0,220.66,1887.6,126.84,2235.1,0.0,1416.57,-597.87,2014.44,142.2,2198.26,0.0,0.0,327.98,811.04,False,83200,35050,130152.88,73661.74,-31089.14,1.564,65.4,56.6,-23.9,0.0,115.3,-85.8,-5.13,-0.376,II_Precaria,False,83200,35050,49400,39400,2500,0,5150,700,0,700,950,130152.88,45016.92,85135.96,3295.76,6171.360000000001,2007.2,0.0,11474.32,98155.2,6595.68,116225.2,0.0,73661.64,-31089.24,104750.88,114309.52000000002,17054.96,32977.15,1866.86,295.46,640.32,1088.69,0.0,ninguno,0.0,1,32,17.7,50.8,65.7,2,3251.01,32977.15,36228.16,6595.68,26381.47,29632.480000000003,640.32,0.0,640.32,28992.160000000003,29464.656000000003,0.6541227516440665,1543.4099999999999,0.6166388327327063,0.5659624281844551,-0.23886709229945582,2.485841212075398,-1.0491609207194268,2.5407434285682746,-1.072332658208288,2.5407434285682746,-1.072332658208288,0.021608721241016614,0.022085970827975563,1.0220859708279755,5.077164542728636,2.161653548225887,0.43496448176943914,,,4.392237166784555,15.09514733571288,0.826316252087545,5.177530581834564,10.743933005965863,116.5,21.484463519313305,14.053476394849785,-5.131931330472103,-0.3763126614893176,0.0,80257.31999999999,0.007978337676862374,2.540743428568274,107713.84000000003,598410.2222222224,673211.5000000001,828568.0000000001,20.194402298498886,22.718702585811247,0.2751037378297905,0.13103789943027
F053,comercio,Santa Cruz,F,False,False,ninguno,600.21,346.97,239.81,13.43,45.48,554.73,30.89,46.15,7.89,34.16,119.09,1031.52,26.92,1177.53,0.0,435.64,-622.8,1058.44,243.0,296.67,0.0,0.0,121.12,0.0,False,31200,5200,31210.92,22653.1,-32385.78,1.0,92.4,72.6,-103.8,0.0,186.0,-357.6,-7.16,-0.525,II_Precaria,False,31200,5200,25200,21300,1350,0,2200,150,0,200,0,31210.920000000002,2364.96,28845.96,1606.28,2399.7999999999997,410.28,1776.3199999999997,6192.68,53639.04,1399.8400000000001,61231.56,0.0,22653.28,-32385.6,55038.880000000005,15426.84,6298.24,6998.06,829.97,224.07,184.62,1005.23,0.0,ninguno,0.0,2,35,12.56,54.5,32.5,1,2059.27,6998.06,9057.33,2799.6800000000003,4198.38,6257.65,184.62,0.0,184.62,6073.03,18122.624,0.9242265207177488,462.56,0.7706636010729577,0.7258126322453807,-1.0376368271105112,3.6200938051824565,-5.175361357698177,3.7301445900975296,-5.332692247527182,3.7301445900975296,-5.332692247527182,0.029503088220018698,0.03039998155780558,1.0303999815578055,11.154100314158812,6.658541869786588,1.674797154329318,,,4.98764232579323,127.74384344766932,2.613235367621332,28.415567282321902,101.94151153296876,87.0,6.89896551724138,6.376206896551724,-7.158620689655172,-0.5249251073024029,0.0,24053.12,0.007675511534470373,3.7301445900975296,14027.0,77927.77777777778,87668.75,107900.0,12.453201725532393,14.009851941223943,0.446114636059029,0.20179603805334798
F054,comercio,La Paz,F,True,False,ninguno,2183.48,2029.7,123.13,30.65,467.69,1715.79,36.37,117.55,0.0,0.0,153.92,1282.62,217.02,1653.56,0.0,1561.87,62.23,1499.64,96.0,1507.56,0.0,0.0,249.77,0.0,False,83200,19250,113540.96,81217.4,3236.12,1.365,78.6,71.5,2.9,0.0,74.8,5.4,0.81,0.059,I_Viable,False,83200,19250,62350,49900,3350,2000,5600,600,0,0,900,113540.96,24319.88,89221.08,1891.2399999999998,6112.599999999999,0.0,0.0,8003.839999999999,66696.23999999999,11285.04,85985.12,0.0,81217.23999999999,3235.96,77981.28,78393.12,12988.04,56425.6,2030.05,511.2,370.98,969.29,0.0,ninguno,0.0,5,29,17.43,53.1,24.1,1,3510.54,56425.6,59936.14,56425.200000000004,0.39999999999417923,3510.939999999994,370.98,0.0,370.98,3139.959999999994,162434.47999999998,0.7858052283510726,1778.8899999999999,0.8147040504149339,0.7153122538333302,0.028500375547291477,23.13261975425388,0.9216790944875177,25.865692556593125,1.0305736378807393,25.865692556593125,1.0305736378807393,0.1056640102080926,0.11814800188537457,1.1181480018853747,9.462882096069869,3.990754218556256,0.443919797754044,,,32.33919121374908,30.384121961128095,1.6388517412570758,5.552524107849217,26.470449594535957,77.2,28.28341968911917,22.225259067357513,0.8060880829015543,0.05910857576568552,0.0,92502.28,0.004010495741294161,25.865692556593128,67108.07999999999,372822.6666666666,419425.4999999999,516215.9999999999,106.18884591211108,119.46245165112494,0.052317694083931394,0.11439078901569971
F055,comercio,La Paz,F,False,True,IFD/cooperativa,512.83,503.26,0.0,9.57,167.29,345.54,15.49,62.96,0.0,0.0,78.45,1024.86,119.85,1223.16,9.21,257.88,-886.83,1144.71,443.9,295.76,1017.19,44.7,66.25,0.0,False,46800,13500,26667.16,13409.84,-46115.08,0.57,67.4,50.3,-172.9,1.8,296.6,-137.9,-15.32,-1.123,II_Precaria,False,46800,13500,34400,28050,1450,1000,3150,300,0,0,450,26667.160000000003,8699.08,17968.08,805.48,3273.92,0.0,0.0,4079.4,53292.719999999994,6232.2,63604.32000000001,478.9200000000001,13409.76,-46115.16,59524.92,15379.52,3445.0,31160.45,963.9,31.2,150.75,1276.77,2054.19,IFD/cooperativa,0.0194,3,28,17.7,57.9,0.0,0,2271.87,31160.45,33432.32,18696.6,12463.850000000002,14735.720000000001,150.75,2054.19,2204.94,12530.78,16091.712,0.6737905348751048,386.93999999999994,0.754519041397734,0.5028566971511027,-1.7292865081995983,0.9100172913166102,-3.1294812876466165,1.0701456732940806,-3.6801507966782596,1.0701456732940806,-3.6801507966782596,0.14963232200394685,0.17596191138939474,1.1759619113893949,15.070447761194028,8.67641791044776,2.4896554413743344,42.0130293159609,17.377557868458883,1.8096950810683157,40.33295474923785,0.4258721213657547,6.3079084224998505,34.45091844810376,57.9,8.857167530224526,5.967875647668394,-15.31658031088083,-1.123129428384657,0.25931840613381896,20120.879999999997,0.10958467025299094,1.0701456732940808,9147.32,50818.444444444445,57170.75,70364.0,3.4486570350443984,3.879739164424948,1.6109330383106748,0.1291851100754636
F056,comercio,La Paz,F,True,True,IFD/cooperativa,2807.05,2724.82,26.73,55.5,517.01,2290.04,89.36,142.98,44.38,0.0,276.72,1721.28,278.37,2276.37,17.38,1995.94,-3.71,1999.65,100.2,2197.92,1458.62,77.88,123.11,242.12,False,93600,35300,145966.6,103788.75,-193.05,1.559,81.6,71.1,-0.1,0.6,75.2,-0.3,-0.04,-0.003,II_Precaria,False,93600,35300,54400,49000,2700,2100,0,600,0,0,0,145966.6,26884.52,119082.08,4646.72,7434.959999999999,2307.76,0.0,14389.440000000002,89506.56,14475.24,118371.23999999999,903.76,103788.88,-192.92,103981.8,114291.84,6401.72,72377.04,2087.19,28.54,416.38,2679.12,3538.66,IFD/cooperativa,0.0213,1,21,18.32,51.2,50.3,2,4794.849999999999,72377.04,77171.89,14475.24,57901.799999999996,62696.649999999994,416.38,3538.66,3955.04,58741.60999999999,41515.552,0.8158173171122708,2291.69,0.8164051228157674,0.7110454035375215,-0.0013216722181649773,1.6554134870044892,-0.0030770384063582346,1.766871558338289,-0.003284213694517396,1.766871558338289,-0.003284213694517396,0.0630821582971339,0.06732944500499731,1.0673294450049973,11.515562707142513,6.502857966280801,0.9544254644555671,131.85788262370542,73.60890749639016,2.328140339236626,28.259279317614748,0.07117080208760086,5.637531188951858,22.69291893075049,101.5,27.655665024630544,22.561970443349754,-0.036551724137931035,-0.0026802534380565854,0.28777497970699084,119167.88,0.03318880893072865,1.7668715583382888,99816.59999999999,554536.6666666666,623853.7499999999,767819.9999999999,8.844757521600702,9.950352211800789,0.628118469272646,0.04385743039846102
F057,comercio,La Paz,M,False,False,ninguno,1214.86,982.36,206.48,26.02,228.29,986.57,39.09,73.59,0.0,53.2,165.88,1550.16,174.83,1890.87,0.0,820.69,-904.3,1724.99,210.2,610.99,0.0,0.0,133.14,196.18,False,52000,15250,63172.72,42675.72,-47023.76,1.215,81.2,67.6,-74.4,0.0,157.1,-99.3,-7.29,-0.535,II_Precaria,False,52000,15250,34200,26600,1950,1050,3450,350,0,250,550,63172.719999999994,11871.08,51301.64,2032.6800000000003,3826.6800000000003,0.0,2766.4,8625.76,80608.32,9091.16,98325.23999999999,0.0,42675.880000000005,-47023.6,89699.48,31771.48,6923.279999999999,45454.5,1195.15,132.27,134.21,556.18,0.0,ninguno,0.0,19,51,13.64,55.0,69.0,2,1883.6,45454.5,47338.1,172732.04,0.0,1883.6,134.21,0.0,134.21,1749.3899999999999,324336.6880000001,0.812085343167114,995.5200000000001,0.8194524471955618,0.6755428609057835,-0.7443656059134386,22.65655128477384,-24.96474835421533,24.394720445412407,-26.879998170790962,24.394720445412407,-26.879998170790962,0.07125185814397962,0.07671817033365917,1.0767181703336592,14.034721704790998,5.129647567245361,0.45781406911084405,,,33.538288383945634,36.64658986376977,0.7621372009943533,4.115248149283806,33.293478915480314,124.0,9.797258064516129,7.956209677419356,-7.29274193548387,-0.5347599082243041,0.0,51767.04000000001,0.00259257628019682,24.394720445412407,22680.32,126001.77777777778,141752.0,174464.0,66.89412708525047,75.25589297090677,0.08304997460353293,0.10959287489916533
F058,comercio,La Paz,F,False,False,ninguno,4749.25,4461.0,198.51,89.74,221.21,4528.04,87.1,262.26,119.55,172.54,641.45,688.86,516.3,1846.61,0.0,3886.59,2681.43,1205.16,31.0,3969.27,0.0,0.0,381.79,0.0,False,182000,71750,246961.0,202102.55,139434.23,1.357,95.3,81.8,56.5,0.0,15.2,97.5,48.93,3.588,I_Viable,False,182000,71750,110450,88350,5550,3500,10650,1200,0,1200,0,246961.0,11502.92,235458.08,4529.2,13637.52,6216.599999999999,8972.08,33355.4,35820.72,26847.6,96023.72,0.0,202102.68,139434.36,62668.32000000001,206402.04,19853.08,134237.84,4062.67,17.56,253.96,4661.26,0.0,ninguno,0.0,7,48,12.57,54.8,0.0,0,8741.49,134237.84,142979.33,187933.19999999998,0.0,8741.49,253.96,0.0,253.96,8487.53,565887.5040000001,0.9534221192819918,4402.89,0.9270705900931727,0.8183586882139285,0.564600726430489,23.119934931001467,15.950868787815349,23.81171907492521,16.428143405678682,23.81171907492521,16.428143405678682,0.02905225539353131,0.029921543723556793,1.0299215437235567,34.420735548905334,18.423452512206648,0.9814728641364426,,,28.251590975909142,128.55969440802858,0.025881981365478757,8.036345553998462,120.54923083539559,54.8,86.66514598540147,82.62846715328467,48.93120437956205,3.588012107764668,0.0,228950.28000000003,0.0011092364682847296,23.811719074925215,179554.44,997524.6666666667,1122215.25,1381188.0,114.1138028718979,128.37802823088512,0.048684343311142846,0.08038953518976681
F059,comercio,Cochabamba,M,False,True,familiar,1025.63,656.82,351.0,17.81,158.67,866.96,30.67,69.91,10.74,0.0,111.32,1127.28,65.54,1304.14,0.0,755.64,-437.18,1192.82,157.9,519.82,0.0,74.85,56.64,591.73,False,52000,14350,53332.76,39293.31,-22733.33,1.026,84.5,73.7,-42.6,0.0,130.0,-125.5,-7.17,-0.526,II_Precaria,False,52000,14350,35500,28950,1550,1100,3150,250,0,0,500,53332.76000000001,8250.84,45081.92,1594.8400000000001,3635.3199999999997,558.48,0.0,5788.639999999999,58618.56,3408.0800000000004,67815.28,0.0,39293.28,-22733.36,62026.64,27030.640000000003,2945.28,17039.24,643.14,96.1,102.4,337.88,3889.35,familiar,0.0,12,53,18.48,61.0,0.0,0,1077.12,17039.24,18116.36,40896.96000000001,0.0,1077.12,102.4,3889.35,3991.75,1.0,188607.744,0.8452950869221844,821.18,0.800659107085401,0.7367569201368914,-0.42625508224213404,36.479946524064175,-21.10568924539513,39293.28,-22733.36,39293.28,-22733.36,3.7059473410576356,3991.75,1077.12,10.518749999999999,4.2380859375,0.3294365414428205,,70.71951868564156,49.51422311348783,28.373227453204763,0.6558895508126711,4.51755215226571,24.51156485175172,61.0,16.81360655737705,14.212459016393444,-7.166885245901639,-0.5255311281076054,0.0,42701.36,0.09348062918839119,39293.28,23622.56,131236.44444444447,147641.0,181712.0,121.84013335974123,137.07015002970886,0.045597090239161205,0.055224593664381885
F060,comercio,Santa Cruz,M,False,False,ninguno,1367.01,1315.21,17.78,34.02,201.18,1165.83,19.84,91.08,42.84,0.0,153.76,1291.14,172.83,1617.73,0.0,1012.07,-451.9,1463.97,144.7,1091.5,0.0,0.0,98.23,0.0,False,57200,12300,71084.52,52627.74,-23498.7,1.243,85.3,74.0,-33.1,0.0,110.7,-50.0,-4.63,-0.339,II_Precaria,False,57200,12300,43850,35650,2500,1200,4250,250,0,0,0,71084.52,10461.36,60623.159999999996,1031.68,4736.16,2227.6800000000003,0.0,7995.5199999999995,67139.28,8987.16,84121.96,0.0,52627.64,-23498.8,76126.44,56758.0,5107.96,44936.89,1085.78,99.88,83.45,842.8,0.0,ninguno,0.0,5,40,14.0,61.2,36.5,1,2028.46,44936.89,46965.35,44935.8,1.0899999999965075,2029.5499999999965,83.45,0.0,83.45,1946.0999999999965,105255.28000000001,0.852832093400926,1184.9,0.8667822473866322,0.7403530332623756,-0.33057548957213184,25.9306939962061,-11.578330171712961,27.042618570474332,-12.074816299265219,27.042618570474332,-12.074816299265219,0.04111748909856872,0.042880633060993864,1.0428806330609939,24.30748951467945,11.296345116836427,0.6165280429550625,,,35.02476903747142,37.77940153096729,0.5114520010826548,2.9036186499652055,35.38723488208474,97.7,13.99191402251791,11.932753326509722,-4.6253838280450355,-0.3391687040717189,0.0,61614.8,0.0013543823886468835,27.042618570474332,47770.84,265393.55555555556,298567.75,367467.99999999994,130.76472890815995,147.11032002167994,0.04248512272340191,0.07185755773549571
F061,comercio,La Paz,M,False,True,prestamista_informal,842.84,774.69,62.0,6.15,254.75,588.09,46.55,65.68,10.39,44.98,167.6,977.34,115.16,1260.1,84.42,336.07,-756.43,1092.5,325.1,630.22,0.0,141.43,48.14,583.51,False,41600,12450,43827.68,17475.46,-39334.54,1.054,69.8,39.9,-89.7,10.0,166.2,-122.7,-9.62,-0.706,IV_Riesgo_critico,False,41600,12450,27350,20900,1250,950,3150,300,0,350,450,43827.68,13247.0,30580.68,2420.6,3415.3600000000006,540.28,2338.96,8715.199999999999,50821.68,5988.32,65525.2,4389.84,17475.64,-39334.36,56810.0,32771.44,2503.28,29942.59,659.47,367.76,112.93,1077.46,4647.26,prestamista_informal,0.0787,2,28,13.2,48.2,30.4,1,2104.69,29942.59,32047.28,11976.64,17965.95,20070.64,112.93,4647.26,4760.1900000000005,15310.449999999999,13980.512,0.6977480897916568,535.65,0.635529875183902,0.39873522851312226,-0.8974775758151012,0.8707066640625312,-1.9597960005261417,1.1414190961075605,-2.569118477902348,1.1414190961075605,-2.569118477902348,0.23717180917001154,0.3109111750471084,1.3109111750471083,18.637120340033647,12.797485167803064,1.2783683735940392,6.345060412224591,3.4586279716995714,2.1836712730635397,18.120863591756628,3.0543400882729816,3.103081452404318,18.072122227625293,78.6,10.723155216284988,7.482061068702291,-9.623791348600509,-0.7056903732335343,1.4820363913719814,27853.8,0.17089912327940893,1.1414190961075603,26783.120000000003,148795.11111111112,167394.5,206024.0,7.413570823407282,8.34026717633319,0.7493764729426593,0.057116415927103606
F062,comercio,Santa Cruz,M,True,True,prestamista_informal,2288.52,2202.04,22.91,63.57,261.97,2026.55,13.54,149.48,23.58,0.0,186.6,904.38,301.12,1392.1,62.76,1777.19,571.69,1205.5,67.8,1972.96,0.0,101.46,257.06,0.0,False,104000,40150,119003.04,92413.88,29727.88,1.144,88.6,77.7,25.0,2.7,44.6,35.9,9.24,0.677,I_Viable,False,104000,40150,60100,49400,2550,0,6550,400,0,0,1200,119003.04,13622.440000000002,105380.59999999999,704.0799999999999,7772.959999999999,1226.1599999999999,0.0,9703.199999999999,47027.76,15658.24,72389.2,3263.52,92413.88,29727.880000000005,62686.0,102593.92,13367.12,78292.03,2099.9,876.41,721.0,1623.96,3249.46,prestamista_informal,0.0836,8,52,14.61,61.9,0.0,0,4600.27,78292.03,82892.3,125265.92,0.0,4600.27,721.0,3249.46,3970.46,629.8100000000004,295724.416,0.8855286385961233,2141.07,0.9355697131770753,0.7765673885305787,0.24980773600405504,20.088794788132,6.462203305458158,146.73295120750694,47.20134643781456,146.73295120750694,47.20134643781456,0.8630928184650031,6.304218732633648,7.304218732633648,6.380402219140084,3.4679195561719833,0.7096114519427403,34.11520076481836,24.815311831223458,25.868707706286802,56.110623353819136,2.6807150472794645,19.265564759323585,39.52577364177502,61.9,36.97124394184168,32.73909531502423,9.235702746365106,0.6772327331373567,1.6207642527126875,111335.64000000001,0.03566207550430392,146.73295120750694,86935.68,482976.0,543348.0,668735.9999999999,104.98862023316022,118.11219776230524,0.05291578785603334,0.11232586999458166
F063,comercio,Cochabamba,M,False,True,IFD/cooperativa,3012.01,2894.62,69.15,48.24,1010.52,2001.49,32.45,125.85,0.0,0.0,158.3,991.92,205.86,1356.08,31.31,1811.88,614.1,1197.78,66.1,2173.54,0.0,137.31,360.11,161.65,False,98800,39800,156624.52,94217.63,31933.07,1.585,66.5,60.2,20.4,1.0,49.6,55.2,8.06,0.591,I_Viable,False,98800,39800,59050,46150,3650,1800,6200,450,0,800,0,156624.52000000002,52547.04,104077.48,1687.4,6544.2,0.0,0.0,8231.6,51579.84,10704.720000000001,70516.16,1628.12,94217.76000000001,31933.2,62284.56,113024.08,18725.72,53523.18,2272.8,159.81,239.76,1842.04,6218.75,IFD/cooperativa,0.0218,9,47,13.76,48.8,27.4,1,4274.650000000001,53523.18,57797.83,96342.48000000001,0.0,4274.650000000001,239.76,6218.75,6458.51,1.0,339183.93600000005,0.6645031058993828,2049.05,0.6802932261181072,0.6015517876766677,0.20388378524639691,22.04104663539705,7.470365994876773,94217.76000000001,31933.2,94217.76000000001,31933.2,1.5108862713906401,6458.51,4274.650000000001,17.828870537203873,8.349391057724391,0.6115650346446392,65.44394762056852,37.45908519710733,36.64031441170622,15.74397339983375,0.37140314939193425,1.660847880299252,14.45452866892643,76.19999999999999,39.52769028871392,26.26627296587927,8.059055118110237,0.590951882496483,0.29536088884774503,106550.6,0.060614487389090255,94217.76000000001,102319.36,568440.8888888889,639496.0,787072.0,132.979516191709,149.6019557156726,0.041777528710109216,0.11955803599589643
F064,comercio,Tarija,M,False,False,ninguno,2207.22,2171.75,0.0,35.47,318.94,1888.28,44.18,0.0,46.86,101.46,192.5,592.38,225.88,1010.76,0.0,1695.78,877.52,818.26,48.3,2165.85,0.0,0.0,97.14,287.6,True,0,0,114775.44,88180.72,45631.2,,85.6,76.8,39.8,0.0,31.4,73.2,17.48,1.282,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,114775.43999999999,16584.88,98190.56,2297.36,0.0,2436.72,5275.92,10010.0,30803.76,11745.76,52559.52,0.0,88180.56,45631.04,42549.52,112624.2,5051.28,58729.34,1559.54,574.65,7.71,1473.12,0.0,ninguno,0.0,1,61,11.8,50.2,0.0,0,3607.31,58729.34,62336.649999999994,11745.76,46983.579999999994,50590.88999999999,7.71,0.0,7.71,50583.17999999999,35272.224,0.8555014905627895,1921.6599999999999,0.8706245865840287,0.7682877103324545,0.3975679814427198,1.7430126253956002,0.9019615982245026,1.7432782992291116,0.9020990772031336,1.7432782992291116,0.9020990772031336,0.00015239897934193292,0.0001524222083309116,1.000152422208331,467.87418936446176,265.59922178988325,0.6674096827683693,,,2.268697783336091,34.228318806045024,1.822450865794982,0.1692167805856901,35.881552891254316,50.2,43.968525896414334,37.615139442231076,17.480478087649402,1.2818030502882625,0.0,99926.31999999999,7.715684916646585e-05,1.7432782992291116,100878.44,560435.7777777779,630490.25,775988.0,11.077800326852877,12.462525367709485,0.501503492718563,0.04401011226792074
