firm_id,sector,city,gender,is_poor,has_debt_true,debt_type_x,typology,years_operating,age,n_family_workers,owner_hours_weekly,family_hours_weekly,total_hours_weekly,total_revenue_diary,cogs,gross_profit,labor_imputed,depreciation_imputed,interest_paid,net_income_conventional,net_income_adjusted,accounting_gap_bs,accounting_gap_pct,cash_flow_operating,household_draws,extraction_rate,total_assets_net,book_equity,total_liab,roa_conventional,roa_adjusted,roe_conventional,roe_adjusted,earnings_per_bv_conv,earnings_per_bv_adj,asset_turnover,gross_margin_pct,net_margin_conventional_pct,net_margin_adjusted_pct,interest_burden_pct,labor_imputed_pct_gross_profit,tobin_q_g0,fcf_annual,pv_going_concern_g0,hourly_return_adjusted_bs,mw_multiple,eh_yi_net_annual,diary_yi_net_adj_annualized,ratio_diary_eh_income,effective_annual_rate,debt_amount,autoconsumo_imputed,net_income_per_hour_adj,net_income_post_iva,sector_en
F228,gastronomia,La Paz,F,False,True,IFD/cooperativa,I_Viable,9,40,0,55.6,0.0,55.6,2371.15,756.76,1614.4,730.02,319.34,19.89,1286.78,237.43,1049.36,81.5,1126.01,371.25,0.16,3306.52,1.0,4596.33,20.24,3.73,66912.56,12346.36,66912.56,12346.36,37.29,68.1,54.3,10.0,0.8,45.2,70.48,41946.84,233038.0,4.27,0.31,47900,12346.1,1.19,0.25,4547.04,27.23,4.27,-70.82,Food service
F229,gastronomia,Santa Cruz,F,True,True,prestamista_informal,IV_Riesgo_critico,2,40,2,66.5,78.5,145.0,2518.97,875.08,1643.9,2319.42,245.59,404.5,1082.34,-1482.67,2565.01,237.0,1021.36,289.53,0.11,39113.46,26381.21,12732.25,1.44,-1.97,2.13,-2.92,2.13,-2.92,3.35,65.3,43.0,-58.9,16.1,141.1,5.73,40340.04,224111.33,-10.23,-0.75,0,-77098.58,,3.72,12684.25,24.75,-10.23,-1810.14,Food service
F230,gastronomia,Santa Cruz,F,True,False,ninguno,II_Precaria,1,34,2,65.5,89.3,154.8,1246.63,409.91,836.72,2454.78,102.53,0.0,468.87,-2088.44,2557.31,545.4,583.9,55.97,0.04,22568.69,22497.71,70.98,1.08,-4.81,1.08,-4.83,1.08,-4.83,2.87,67.1,37.6,-167.5,0.0,293.4,6.16,25031.24,139062.44,-13.49,-0.99,0,-108599.01,,0.0,0.0,17.58,-13.49,-2250.5,Food service
F231,gastronomia,Tarija,F,False,False,ninguno,II_Precaria,4,46,1,63.7,33.6,97.3,1686.47,433.43,1253.04,1680.06,375.34,0.0,848.12,-1207.28,2055.4,242.3,997.33,245.68,0.15,22204.22,22167.96,36.26,1.99,-2.83,1.99,-2.83,1.99,-2.83,3.95,74.3,50.3,-71.6,0.0,134.1,8.09,32343.48,179686.0,-12.41,-0.91,56800,-62778.66,0.68,0.0,0.0,21.44,-12.41,-1426.52,Food service
F232,gastronomia,Cochabamba,F,False,True,prestamista_informal,I_Viable,3,18,0,67.1,0.0,67.1,1361.84,173.43,1188.41,817.26,85.05,50.82,962.44,60.13,902.31,93.8,923.7,191.49,0.14,10000.37,7801.08,2199.29,5.0,0.31,6.42,0.4,6.42,0.4,7.08,87.3,70.7,4.4,3.7,68.8,24.23,43609.8,242276.67,0.9,0.07,25850,3126.55,1.05,2.25,2133.1,8.13,0.9,-116.91,Food service
F233,gastronomia,La Paz,F,False,True,prestamista_informal,IV_Riesgo_critico,1,48,0,57.1,0.0,57.1,983.62,275.26,708.36,908.46,34.36,229.18,363.23,-579.59,942.82,259.6,498.08,91.45,0.09,8180.24,1.0,19555.98,2.31,-3.68,18887.96,-30138.68,18887.96,-30138.68,6.25,72.0,36.9,-58.9,23.3,128.2,16.38,24113.44,133963.56,-10.15,-0.74,0,-30138.45,,0.81,19516.98,14.52,-10.15,-707.46,Food service
F234,gastronomia,Tarija,F,False,True,familiar,II_Precaria,1,51,3,67.8,95.5,163.3,1550.99,452.16,1098.83,2335.92,172.25,0.0,942.68,-1565.49,2508.17,266.1,850.24,208.68,0.13,37791.68,22229.25,15562.43,1.3,-2.15,2.21,-3.66,2.21,-3.66,2.13,70.8,60.8,-100.9,0.0,212.6,5.18,35255.48,195863.78,-9.59,-0.7,0,-81405.35,,0.0,15549.88,12.65,-9.59,-1767.12,Food service
F235,gastronomia,La Paz,F,False,False,ninguno,II_Precaria,6,28,4,64.1,158.0,222.1,1789.14,464.64,1324.5,3108.96,178.52,0.0,1093.04,-2194.44,3287.48,300.8,1092.52,78.63,0.04,1772.48,1736.87,35.61,32.07,-64.38,32.72,-65.7,32.72,-65.7,52.49,74.0,61.1,-122.7,0.0,234.7,148.97,47528.0,264044.44,-9.88,-0.72,0,-114111.09,,0.0,0.0,27.58,-9.88,-2427.03,Food service
F236,gastronomia,La Paz,F,False,False,ninguno,II_Precaria,5,35,1,63.5,30.5,94.0,1761.3,511.41,1249.89,1223.34,235.09,0.0,1149.69,-308.74,1458.43,126.9,1495.79,215.46,0.12,1765.38,1719.93,45.45,33.86,-9.09,34.76,-9.33,34.76,-9.33,51.88,71.0,65.3,-17.5,0.0,97.9,206.3,65556.4,364202.22,-3.28,-0.24,27750,-16054.53,1.36,0.0,0.0,6.65,-3.28,-537.71,Food service
F237,gastronomia,Tarija,F,False,False,ninguno,II_Precaria,8,39,4,72.7,104.7,177.4,1301.24,509.11,792.13,2056.74,73.73,0.0,590.7,-1539.77,2130.47,360.7,731.74,125.55,0.1,921.98,892.08,29.9,33.32,-86.84,34.43,-89.75,34.43,-89.75,73.39,60.9,45.4,-118.3,0.0,259.6,206.18,34216.52,190091.78,-8.68,-0.64,21750,-80067.91,1.08,0.0,0.0,13.29,-8.68,-1708.93,Food service
F238,gastronomia,La Paz,F,False,False,ninguno,II_Precaria,1,37,1,62.1,25.0,87.1,1532.99,548.28,984.71,1133.58,141.74,0.0,912.89,-362.43,1275.32,139.7,848.4,243.4,0.16,30287.8,30248.54,39.26,1.57,-0.62,1.57,-0.62,1.57,-0.62,2.63,64.2,59.5,-23.6,0.0,115.1,6.74,36746.32,204146.22,-4.16,-0.31,30350,-18846.13,1.18,0.0,0.0,32.59,-4.16,-561.72,Food service
F239,gastronomia,Cochabamba,F,False,False,ninguno,II_Precaria,2,52,3,71.0,115.5,186.5,1105.52,277.84,827.68,2869.2,98.57,0.0,570.26,-2397.51,2967.77,520.4,612.85,24.22,0.02,17477.03,17426.83,50.2,1.7,-7.13,1.7,-7.15,1.7,-7.15,3.29,74.9,51.6,-216.9,0.0,346.7,8.5,26742.56,148569.78,-12.86,-0.94,21350,-124670.49,1.0,0.0,0.0,18.69,-12.86,-2541.23,Food service
F240,gastronomia,Santa Cruz,F,False,True,prestamista_informal,IV_Riesgo_critico,6,51,3,66.9,118.6,185.5,1283.23,331.78,951.45,3052.32,168.49,131.66,727.37,-2493.44,3220.81,442.8,789.42,191.87,0.15,2313.86,1.0,5480.92,16.35,-56.04,37823.24,-129658.88,37823.24,-129658.88,28.84,74.1,56.7,-194.3,10.3,320.8,77.52,32288.36,179379.78,-13.44,-0.99,31600,-129658.91,0.99,2.31,5436.71,21.96,-13.44,-2660.26,Food service
F241,gastronomia,Cochabamba,F,False,False,ninguno,II_Precaria,4,45,4,59.1,162.4,221.5,2701.91,610.09,2091.82,2661.36,462.26,0.0,1552.99,-1570.63,3123.62,201.1,1421.36,280.24,0.1,27627.08,27623.2,3.88,2.92,-2.96,2.92,-2.96,2.92,-2.96,5.09,77.4,57.5,-58.1,0.0,127.2,10.03,49873.2,277073.33,-7.09,-0.52,0,-81672.63,,0.0,0.0,23.97,-7.09,-1921.88,Food service
F242,gastronomia,Cochabamba,M,False,False,ninguno,II_Precaria,7,28,3,72.8,124.6,197.4,2399.44,347.09,2052.35,2028.36,192.85,0.0,1713.77,-507.44,2221.21,129.6,1640.1,262.79,0.11,2656.68,2559.28,97.4,33.54,-9.93,34.82,-10.31,34.82,-10.31,46.96,85.5,71.4,-21.1,0.0,98.8,157.37,75257.0,418094.44,-2.57,-0.19,38050,-26386.83,1.33,0.0,0.0,12.42,-2.57,-819.37,Food service
F243,gastronomia,Santa Cruz,F,True,True,IFD/cooperativa,I_Viable,5,37,0,67.5,0.0,67.5,1877.24,105.43,1771.81,1144.14,171.42,85.88,1582.72,267.16,1315.56,83.1,1521.69,266.11,0.14,2534.12,1.0,22318.14,32.48,5.48,82301.44,13892.32,82301.44,13892.32,38.52,94.4,84.3,14.2,4.6,64.6,153.93,70214.04,390078.0,3.96,0.29,0,13892.55,,0.22,22318.06,42.43,3.96,23.12,Food service
F244,gastronomia,Tarija,F,False,True,prestamista_informal,II_Precaria,4,54,0,72.0,0.0,72.0,2319.04,986.2,1332.84,1129.68,250.44,55.63,1066.86,-313.26,1380.12,129.4,1369.08,139.06,0.06,14669.05,11839.53,2829.52,3.78,-1.11,4.69,-1.38,4.69,-1.38,8.22,57.5,46.0,-13.5,2.4,84.8,22.03,58169.28,323162.67,-4.35,-0.32,0,-16289.73,,1.76,2728.31,28.82,-4.35,-614.74,Food service
F245,gastronomia,Cochabamba,F,False,False,ninguno,II_Precaria,2,24,2,64.3,89.1,153.4,1835.52,448.22,1387.3,2454.78,89.93,0.0,1142.12,-1402.59,2544.71,222.8,1357.43,142.38,0.08,16164.86,16132.61,32.25,3.67,-4.51,3.68,-4.52,3.68,-4.52,5.9,75.6,62.2,-76.4,0.0,176.9,22.65,65910.0,366166.67,-9.14,-0.67,29000,-72934.78,1.31,0.0,0.0,38.36,-9.14,-1641.21,Food service
F246,gastronomia,La Paz,F,True,True,prestamista_informal,II_Precaria,7,38,4,73.9,130.1,204.0,1452.93,421.74,1031.19,3055.02,162.54,100.33,899.62,-2317.94,3217.56,357.7,929.2,204.69,0.14,1888.23,1.0,6725.04,24.77,-63.83,46780.24,-120532.88,46780.24,-120532.88,40.01,71.0,61.9,-159.5,6.9,296.3,117.29,39866.32,221479.56,-11.36,-0.83,0,-120532.67,,1.12,6710.91,9.84,-11.36,-2506.82,Food service
F247,gastronomia,Santa Cruz,F,True,False,ninguno,I_Viable,6,57,1,57.8,38.7,96.5,4167.53,1146.48,3021.05,1090.14,459.78,0.0,2587.21,1037.29,1549.92,59.9,3070.92,512.29,0.12,4290.75,4231.25,59.5,31.35,12.57,31.8,12.75,31.8,12.75,50.51,72.5,62.1,24.9,0.0,36.1,175.8,135779.28,754329.33,10.75,0.79,70300,53939.08,1.39,0.0,0.0,42.68,10.75,495.51,Food service
F248,gastronomia,La Paz,M,False,False,ninguno,II_Precaria,9,47,4,64.0,114.5,178.5,850.59,229.36,621.23,2465.04,116.46,0.0,578.07,-2003.43,2581.5,446.6,536.26,77.03,0.09,791.32,786.64,4.68,37.99,-131.65,38.21,-132.43,38.21,-132.43,55.89,73.0,68.0,-235.5,0.0,396.8,153.26,21829.6,121275.56,-11.22,-0.82,17950,-104178.57,1.22,0.0,0.0,1.33,-11.22,-2114.01,Food service
F249,gastronomia,Cochabamba,F,False,False,ninguno,II_Precaria,12,38,2,64.9,86.1,151.0,1296.22,373.82,922.4,2303.22,140.31,0.0,813.61,-1629.92,2443.53,300.3,727.52,90.47,0.07,1100.34,1085.12,15.22,38.45,-77.03,38.99,-78.11,38.99,-78.11,61.26,71.2,62.8,-125.7,0.0,249.7,154.17,30534.92,169638.44,-10.79,-0.79,0,-84755.92,,0.0,0.0,20.12,-10.79,-1798.43,Food service
F250,gastronomia,La Paz,F,False,False,ninguno,II_Precaria,1,37,1,67.0,39.0,106.0,1291.54,263.98,1027.56,1679.46,161.92,0.0,869.04,-972.34,1841.38,211.9,1025.86,88.15,0.07,34677.55,34624.82,52.73,1.3,-1.46,1.31,-1.46,1.31,-1.46,1.94,79.6,67.3,-75.3,0.0,163.4,7.2,44924.88,249582.67,-9.17,-0.67,0,-50561.91,,0.0,0.0,14.91,-9.17,-1140.24,Food service
F251,gastronomia,Cochabamba,F,False,True,proveedor,II_Precaria,1,49,3,67.5,117.8,185.3,2045.28,426.85,1618.43,2953.68,135.85,85.58,1106.86,-1982.67,3089.53,279.1,991.64,175.76,0.09,32372.93,20351.84,12021.09,1.78,-3.18,2.83,-5.07,2.83,-5.07,3.29,79.1,54.1,-96.9,4.2,182.5,7.64,44501.08,247228.22,-10.7,-0.78,0,-103099.0,,0.44,11977.92,49.63,-10.7,-2248.56,Food service
F252,gastronomia,La Paz,F,False,False,ninguno,II_Precaria,6,41,0,69.1,0.0,69.1,593.19,217.08,376.11,1253.46,59.32,0.0,283.02,-1029.76,1312.78,463.8,322.76,46.82,0.08,641.14,632.32,8.82,22.95,-83.52,23.27,-84.68,23.27,-84.68,48.11,63.4,47.7,-173.6,0.0,333.3,118.7,13698.88,76104.89,-14.9,-1.09,0,-53547.6,,0.0,0.0,7.83,-14.9,-1106.87,Food service
F253,gastronomia,Santa Cruz,M,False,True,proveedor,I_Viable,5,50,0,58.3,0.0,58.3,2021.47,608.4,1413.07,1080.9,107.62,40.46,1352.8,164.28,1188.52,87.9,1425.33,223.51,0.11,2498.99,1.0,7827.47,28.15,3.42,70345.6,8542.56,70345.6,8542.56,42.06,69.9,66.9,8.1,2.0,76.5,152.33,68520.92,380671.78,2.82,0.21,30200,8542.33,1.44,0.31,7760.33,34.78,2.82,-98.51,Food service
F254,gastronomia,Cochabamba,M,False,True,familiar,II_Precaria,7,36,3,58.6,76.5,135.1,1141.45,375.72,765.73,1385.82,142.11,0.0,703.71,-824.22,1527.93,217.1,795.17,179.65,0.16,1685.72,1.0,3991.65,21.71,-25.43,36592.92,-42859.44,36592.92,-42859.44,35.21,67.1,61.7,-72.2,0.0,181.0,111.92,33959.12,188661.78,-6.1,-0.45,0,-42859.28,,0.0,3976.62,5.88,-6.1,-972.61,Food service
F255,gastronomia,Santa Cruz,F,True,False,ninguno,II_Precaria,5,48,1,67.8,43.4,111.2,1833.26,407.72,1425.54,1610.1,129.74,0.0,1124.99,-614.85,1739.84,154.7,1138.12,284.79,0.16,2572.37,2539.97,32.4,22.74,-12.43,23.03,-12.59,23.03,-12.59,37.06,77.8,61.4,-33.5,0.0,112.9,113.25,52435.76,291309.78,-5.53,-0.41,0,-31972.17,,0.0,0.0,18.7,-5.53,-853.17,Food service
F256,servicios,La Paz,F,True,False,ninguno,I_Viable,3,36,1,46.3,8.7,55.0,3170.88,0.0,3170.88,1048.98,242.72,0.0,3030.72,1739.02,1291.7,42.6,3030.72,385.23,0.12,27332.71,27332.71,0.0,5.77,3.31,5.77,3.31,5.77,3.31,6.03,100.0,95.6,54.8,0.0,33.1,29.47,144976.0,805422.22,31.62,2.32,83850,90429.04,1.58,0.0,0.0,0.0,31.62,1326.81,Other services
F257,servicios,La Paz,F,False,False,ninguno,II_Precaria,4,51,0,41.7,0.0,41.7,987.71,0.0,987.71,869.22,97.95,0.0,860.26,-106.91,967.17,112.4,860.26,175.98,0.18,6306.99,6306.99,0.0,7.09,-0.88,7.09,-0.88,7.09,-0.88,8.14,100.0,87.1,-10.8,0.0,88.0,34.92,39640.12,220222.89,-2.56,-0.19,0,-5559.32,,0.0,0.0,0.0,-2.56,-235.31,Other services
F258,servicios,Cochabamba,F,True,False,ninguno,II_Precaria,4,29,2,45.4,17.1,62.5,294.14,0.0,294.14,973.8,47.44,0.0,280.06,-741.18,1021.24,364.7,280.06,31.65,0.11,2774.82,2774.82,0.0,5.25,-13.89,5.25,-13.89,5.25,-13.89,5.51,100.0,95.2,-252.0,0.0,331.1,24.22,12096.24,67201.33,-11.86,-0.87,0,-38541.36,,0.0,0.0,0.0,-11.86,-779.42,Other services
F259,servicios,La Paz,M,False,False,ninguno,I_Viable,32,52,1,50.3,12.3,62.6,1654.05,0.0,1654.05,1071.0,74.89,0.0,1454.53,308.64,1145.89,78.8,1454.53,269.98,0.16,733.02,733.02,0.0,103.18,21.89,103.18,21.89,103.18,21.89,117.34,100.0,87.9,18.7,0.0,64.8,543.73,71741.28,398562.67,4.93,0.36,0,16049.28,,0.0,0.0,0.0,4.93,93.61,Other services
F260,servicios,Cochabamba,M,False,False,ninguno,I_Viable,14,46,1,50.1,7.1,57.2,1712.5,0.0,1712.5,974.04,231.77,0.0,1399.81,194.0,1205.81,86.1,1399.81,166.94,0.1,650.79,650.79,0.0,111.85,15.5,111.85,15.5,111.85,15.5,136.83,100.0,81.7,11.3,0.0,56.9,518.5,60738.08,337433.78,3.39,0.25,0,10088.0,,0.0,0.0,0.0,3.39,-28.62,Other services
F261,servicios,La Paz,M,False,False,ninguno,I_Viable,5,54,0,46.1,0.0,46.1,1411.4,0.0,1411.4,824.82,142.34,0.0,1173.71,206.55,967.16,82.4,1173.71,141.59,0.1,752.21,752.21,0.0,81.14,14.28,81.14,14.28,81.14,14.28,97.57,100.0,83.2,14.6,0.0,58.4,396.1,53631.24,297951.33,4.48,0.33,35650,10740.6,1.28,0.0,0.0,0.0,4.48,23.07,Other services
F262,servicios,Santa Cruz,M,True,True,prestamista_informal,IV_Riesgo_critico,2,22,0,48.3,0.0,48.3,687.47,0.0,687.47,762.78,73.23,278.14,287.07,-548.94,836.01,291.2,287.07,128.61,0.19,11991.45,1.0,13572.84,1.24,-2.38,14927.64,-28544.88,14927.64,-28544.88,2.98,100.0,41.8,-79.8,40.5,111.0,5.15,11119.68,61776.0,-11.37,-0.83,5800,-28544.88,0.98,1.77,13572.84,0.0,-11.37,-638.31,Other services
F263,servicios,La Paz,M,False,False,ninguno,I_Viable,9,60,0,51.3,0.0,51.3,1536.97,0.0,1536.97,895.08,33.98,0.0,1387.81,458.75,929.06,66.9,1387.81,155.0,0.1,946.15,946.15,0.0,76.27,25.21,76.27,25.21,76.27,25.21,84.47,100.0,90.3,29.8,0.0,58.2,413.37,70399.16,391106.44,8.94,0.66,35000,23855.0,1.71,0.0,0.0,0.0,8.94,258.94,Other services
F264,servicios,Cochabamba,F,True,True,prestamista_informal,IV_Riesgo_critico,5,61,0,42.4,0.0,42.4,657.83,0.0,657.83,717.9,35.87,153.07,418.66,-335.11,753.77,180.0,418.66,49.01,0.07,235.76,1.0,9857.55,92.34,-73.91,21770.32,-17425.72,21770.32,-17425.72,145.09,100.0,63.6,-50.9,23.3,109.1,469.05,19905.08,110583.78,-7.9,-0.58,19500,-17425.72,1.1,1.18,9857.55,0.0,-7.9,-420.63,Other services
F265,servicios,Cochabamba,F,False,False,ninguno,I_Viable,6,35,0,45.1,0.0,45.1,1812.63,0.0,1812.63,968.76,242.63,0.0,1507.37,295.98,1211.39,80.4,1507.37,120.37,0.07,2898.83,2898.83,0.0,27.04,5.31,27.04,5.31,27.04,5.31,32.52,100.0,83.2,16.3,0.0,53.4,126.04,65766.48,365369.33,6.56,0.48,0,15390.96,,0.0,0.0,0.0,6.56,60.34,Other services
F266,servicios,Santa Cruz,F,False,False,ninguno,II_Precaria,1,40,1,50.2,9.2,59.4,968.51,0.0,968.51,764.46,134.79,0.0,892.86,-6.39,899.25,100.7,892.86,170.14,0.18,29434.92,29434.92,0.0,1.58,-0.01,1.58,-0.01,1.58,-0.01,1.71,100.0,92.2,-0.7,0.0,78.9,7.44,39419.64,218998.0,-0.11,-0.01,0,-332.28,,0.0,0.0,0.0,-0.11,-132.3,Other services
F267,servicios,La Paz,F,False,False,ninguno,II_Precaria,1,18,2,42.9,18.5,61.4,1175.48,0.0,1175.48,1288.86,158.27,0.0,981.84,-465.29,1447.13,147.4,981.84,193.05,0.16,34974.07,34974.07,0.0,1.46,-0.69,1.46,-0.69,1.46,-0.69,1.75,100.0,83.5,-39.6,0.0,109.6,6.8,42825.64,237920.22,-7.58,-0.56,71000,-24195.08,0.78,0.0,0.0,0.0,-7.58,-618.1,Other services
F268,servicios,Tarija,F,False,False,ninguno,II_Precaria,2,43,1,46.6,11.1,57.7,458.01,0.0,458.01,1133.04,40.84,0.0,394.63,-779.25,1173.88,297.5,394.63,58.77,0.13,6847.0,6847.0,0.0,3.0,-5.92,3.0,-5.92,3.0,-5.92,3.48,100.0,86.2,-170.1,0.0,247.4,14.93,18397.08,102206.0,-13.51,-0.99,11300,-40521.0,1.53,0.0,0.0,0.0,-13.51,-838.79,Other services
F269,servicios,Cochabamba,M,False,False,ninguno,I_Viable,2,43,0,54.5,0.0,54.5,2178.81,0.0,2178.81,912.96,57.31,0.0,1911.0,940.73,970.27,50.8,1911.0,247.6,0.11,9563.07,9563.07,0.0,10.39,5.12,10.39,5.12,10.39,5.12,11.85,100.0,87.7,43.2,0.0,41.9,56.0,96391.88,535510.44,17.26,1.27,0,48917.96,,0.0,0.0,0.0,17.26,657.48,Other services
F270,servicios,La Paz,M,False,False,ninguno,I_Viable,12,45,0,44.0,0.0,44.0,1456.67,0.0,1456.67,593.46,204.45,0.0,1136.96,339.05,797.91,70.2,1136.96,158.55,0.11,973.87,973.87,0.0,60.71,18.1,60.71,18.1,60.71,18.1,77.78,100.0,78.1,23.3,0.0,40.7,276.62,48490.52,269391.78,7.71,0.57,65550,17630.6,0.91,0.0,0.0,0.0,7.71,149.68,Other services
F271,servicios,La Paz,M,False,False,ninguno,II_Precaria,10,36,4,44.6,38.8,83.4,1490.94,0.0,1490.94,1663.62,106.83,0.0,1331.12,-439.33,1770.45,133.0,1331.12,230.57,0.15,397.22,397.22,0.0,174.26,-57.51,174.26,-57.51,174.26,-57.51,195.18,100.0,89.3,-29.5,0.0,111.6,890.4,63663.08,353683.78,-5.27,-0.39,37200,-22845.16,1.36,0.0,0.0,0.0,-5.27,-633.15,Other services
F272,servicios,La Paz,F,False,True,familiar,I_Viable,9,52,0,52.0,0.0,52.0,1474.08,0.0,1474.08,801.24,138.82,0.0,1457.45,517.39,940.06,64.5,1457.45,294.34,0.2,933.3,1.0,1618.64,81.2,28.83,75787.4,26904.28,75787.4,26904.28,82.13,100.0,98.9,35.1,0.0,54.4,408.16,68568.76,380937.56,9.95,0.73,41450,26904.28,1.23,0.0,1618.64,0.0,9.95,325.76,Other services
F273,servicios,Cochabamba,F,False,False,ninguno,II_Precaria,1,38,0,48.1,0.0,48.1,1078.96,0.0,1078.96,1015.32,51.05,0.0,868.27,-198.1,1066.37,122.8,868.27,61.46,0.06,12309.52,12309.52,0.0,3.67,-0.84,3.67,-0.84,3.67,-0.84,4.56,100.0,80.5,-18.4,0.0,94.1,19.18,42495.44,236085.78,-4.12,-0.3,32750,-10301.2,1.08,0.0,0.0,0.0,-4.12,-338.36,Other services
F274,servicios,Cochabamba,F,False,False,ninguno,II_Precaria,16,34,1,40.9,12.9,53.8,559.25,0.0,559.25,1031.28,58.39,0.0,430.55,-659.12,1089.67,253.1,430.55,63.14,0.11,323.91,323.91,0.0,69.12,-105.81,69.12,-105.81,69.12,-105.81,89.78,100.0,77.0,-117.9,0.0,184.4,331.92,19352.32,107512.89,-12.25,-0.9,0,-34274.24,,0.0,0.0,0.0,-12.25,-731.82,Other services
F275,servicios,Santa Cruz,M,False,False,ninguno,II_Precaria,7,26,0,45.0,0.0,45.0,469.11,0.0,469.11,687.42,57.98,0.0,443.66,-301.74,745.4,168.0,443.66,83.72,0.18,371.65,371.65,0.0,62.08,-42.22,62.08,-42.22,62.08,-42.22,65.64,100.0,94.6,-64.3,0.0,146.5,299.79,20055.36,111418.67,-6.71,-0.49,18550,-15690.48,1.04,0.0,0.0,0.0,-6.71,-362.72,Other services
F276,servicios,La Paz,M,False,False,ninguno,II_Precaria,3,36,1,44.0,9.0,53.0,392.97,0.0,392.97,1155.3,48.1,0.0,357.06,-846.34,1203.4,337.0,357.06,15.19,0.04,5221.33,5221.33,0.0,3.56,-8.43,3.56,-8.43,3.56,-8.43,3.91,100.0,90.9,-215.4,0.0,294.0,17.09,16065.92,89255.11,-15.97,-1.17,25900,-44009.68,0.66,0.0,0.0,0.0,-15.97,-897.43,Other services
F277,servicios,Santa Cruz,F,False,True,prestamista_informal,II_Precaria,7,48,0,49.5,0.0,49.5,859.88,0.0,859.88,774.6,136.05,51.42,684.68,-225.97,910.65,133.0,684.68,85.12,0.1,1218.78,1.0,1865.89,29.21,-9.64,35603.36,-11750.44,35603.36,-11750.44,36.69,100.0,79.6,-26.3,6.0,90.1,130.04,28528.76,158493.11,-4.57,-0.33,0,-11750.44,,2.87,1865.89,0.0,-4.57,-337.75,Other services
F278,servicios,Cochabamba,F,True,True,proveedor,II_Precaria,1,34,0,47.8,0.0,47.8,551.57,0.0,551.57,997.5,64.7,25.35,375.86,-686.34,1062.2,282.6,375.86,78.56,0.14,13829.31,10896.84,2932.47,1.41,-2.58,1.79,-3.28,1.79,-3.28,2.07,100.0,68.1,-124.4,4.6,180.8,6.5,16180.32,89890.67,-14.36,-1.05,23450,-35689.68,0.92,0.55,2932.47,0.0,-14.36,-758.04,Other services
F279,servicios,Santa Cruz,F,False,False,ninguno,II_Precaria,3,18,1,54.8,7.2,62.0,277.27,0.0,277.27,994.98,38.16,0.0,208.92,-824.22,1033.14,494.5,208.92,31.6,0.11,4366.92,4366.92,0.0,2.49,-9.81,2.49,-9.81,2.49,-9.81,3.3,100.0,75.3,-297.3,0.0,358.8,11.3,8879.52,49330.67,-13.29,-0.97,0,-42859.44,,0.0,0.0,0.0,-13.29,-860.27,Other services
F280,servicios,La Paz,M,False,False,ninguno,II_Precaria,5,38,0,49.2,0.0,49.2,646.62,0.0,646.62,1107.0,58.06,0.0,509.3,-655.76,1165.06,228.8,509.3,80.92,0.13,496.44,496.44,0.0,53.35,-68.69,53.35,-68.69,53.35,-68.69,67.73,100.0,78.8,-101.4,0.0,171.2,262.59,23464.48,130358.22,-13.33,-0.98,23700,-34099.52,0.92,0.0,0.0,0.0,-13.33,-739.82,Other services
F281,servicios,La Paz,M,False,False,ninguno,I_Viable,9,60,0,50.2,0.0,50.2,2588.81,0.0,2588.81,1058.4,335.2,0.0,2362.6,969.0,1393.6,59.0,2362.6,275.79,0.11,2287.99,2287.99,0.0,53.7,22.02,53.7,22.02,53.7,22.02,58.84,100.0,91.3,37.4,0.0,40.9,255.99,105424.8,585693.33,19.3,1.42,0,50388.0,,0.0,0.0,0.0,19.3,632.45,Other services
F282,servicios,Cochabamba,F,True,True,prestamista_informal,II_Precaria,9,47,1,43.9,9.2,53.1,980.21,0.0,980.21,1026.54,50.8,12.19,856.08,-221.26,1077.34,125.8,856.08,99.73,0.1,1182.05,457.58,724.47,37.66,-9.73,97.29,-25.14,97.29,-25.14,43.12,100.0,87.3,-22.6,1.2,104.7,196.81,41874.56,232636.44,-4.17,-0.31,0,-11505.52,,1.33,724.47,0.0,-4.17,-348.69,Other services
F283,servicios,La Paz,F,False,True,prestamista_informal,IV_Riesgo_critico,4,43,1,42.3,8.6,50.9,228.62,0.0,228.62,985.86,37.12,61.05,134.42,-888.56,1022.98,761.0,134.42,26.64,0.12,2236.51,1.0,3495.11,3.13,-20.66,6989.84,-46205.12,6989.84,-46205.12,5.32,100.0,58.8,-388.7,26.7,431.2,12.57,5059.6,28108.89,-17.46,-1.28,8600,-46205.12,0.91,1.4,3495.11,0.0,-17.46,-918.28,Other services
F284,servicios,La Paz,M,False,False,ninguno,II_Precaria,8,66,2,54.1,25.3,79.4,1357.12,0.0,1357.12,1692.96,104.83,0.0,1296.0,-501.79,1797.79,138.7,1296.0,148.77,0.11,1444.27,1444.27,0.0,46.66,-18.07,46.66,-18.07,46.66,-18.07,48.86,100.0,95.5,-37.0,0.0,124.7,238.26,61940.84,344115.78,-6.32,-0.46,50700,-26093.08,1.13,0.0,0.0,0.0,-6.32,-678.22,Other services
F285,servicios,La Paz,F,False,False,ninguno,I_Viable,6,29,1,54.7,9.2,63.9,1566.75,0.0,1566.75,819.96,189.89,0.0,1499.43,489.58,1009.85,67.3,1499.43,48.73,0.03,833.84,833.84,0.0,93.51,30.53,93.51,30.53,93.51,30.53,97.71,100.0,95.7,31.2,0.0,52.3,453.7,68096.08,378311.56,7.66,0.56,44600,25458.16,1.31,0.0,0.0,0.0,7.66,285.9,Other services
