tx_id,firm_id,sector,city,gender,is_poor,day_num,day_name,module,category,description,amount_bs,currency,usd_amount,payment_type,is_credit,counterpart,account_db,account_cr,is_imputed,capital_paid,interest_paid,cash_end,inventory_end
TX00121,F003,comercio,La Paz,F,True,1,Lunes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,244.93,Bs,0.0,credito,True,proveedor,1210,2010.0,False,0.0,0.0,3402.38,2590.24
TX00122,F003,comercio,La Paz,F,True,1,Lunes,M3_GASTOS_OP,gasto_alquiler,Alquiler puesto / local / feria,185.71,Bs,0.0,efectivo,False,arrendador,6020,1010.0,False,0.0,0.0,3402.38,2590.24
TX00123,F003,comercio,La Paz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.8 hrs × Bs12.8/hr,99.8,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3402.38,2590.24
TX00124,F003,comercio,La Paz,F,True,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,103.74,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,3402.38,2590.24
TX00125,F003,comercio,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx1,25.57,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3794.44,2624.62
TX00126,F003,comercio,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx3,5.34,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3794.44,2624.62
TX00127,F003,comercio,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx4,16.2,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3794.44,2624.62
TX00128,F003,comercio,La Paz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx5,21.87,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3794.44,2624.62
TX00129,F003,comercio,La Paz,F,True,2,Martes,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,381.93,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,3794.44,2624.62
TX00130,F003,comercio,La Paz,F,True,2,Martes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,12.75,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,3794.44,2624.62
TX00131,F003,comercio,La Paz,F,True,2,Martes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,44.95,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,3794.44,2624.62
TX00132,F003,comercio,La Paz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.8 hrs × Bs12.8/hr,99.8,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3794.44,2624.62
TX00133,F003,comercio,La Paz,F,True,2,Martes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,13.9,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,3794.44,2624.62
TX00134,F003,comercio,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx1,58.55,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4025.82,2624.62
TX00135,F003,comercio,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx2,74.16,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4025.82,2624.62
TX00136,F003,comercio,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx3,13.17,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4025.82,2624.62
TX00137,F003,comercio,La Paz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx4,85.49,USD,9.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4025.82,2624.62
TX00138,F003,comercio,La Paz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.8 hrs × Bs12.8/hr,99.8,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4025.82,2624.62
TX00139,F003,comercio,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx1,29.03,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4375.47,2621.04
TX00140,F003,comercio,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx2,214.67,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4375.47,2621.04
TX00141,F003,comercio,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx3,43.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4375.47,2621.04
TX00142,F003,comercio,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx4,140.26,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4375.47,2621.04
TX00143,F003,comercio,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx5,7.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4375.47,2621.04
TX00144,F003,comercio,La Paz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx6,19.39,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4375.47,2621.04
TX00145,F003,comercio,La Paz,F,True,4,Jueves,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,11.94,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,4375.47,2621.04
TX00146,F003,comercio,La Paz,F,True,4,Jueves,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,27.16,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,4375.47,2621.04
TX00147,F003,comercio,La Paz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.8 hrs × Bs12.8/hr,99.8,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4375.47,2621.04
TX00148,F003,comercio,La Paz,F,True,4,Jueves,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,77.08,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,4375.47,2621.04
TX00149,F003,comercio,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx1,168.84,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4829.13,2618.9
TX00150,F003,comercio,La Paz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx2,213.83,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4829.13,2618.9
TX00151,F003,comercio,La Paz,F,True,5,Viernes,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,119.77,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,4829.13,2618.9
TX00152,F003,comercio,La Paz,F,True,5,Viernes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,7.11,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,4829.13,2618.9
TX00153,F003,comercio,La Paz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.8 hrs × Bs12.8/hr,99.8,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4829.13,2618.9
TX00154,F003,comercio,La Paz,F,True,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,48.78,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,4829.13,2618.9
TX00155,F003,comercio,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx1,998.65,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6182.34,3521.63
TX00156,F003,comercio,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_credito,Venta comercio día 6 tx2,5.8,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,6182.34,3521.63
TX00157,F003,comercio,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_credito,Venta comercio día 6 tx3,256.24,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,6182.34,3521.63
TX00158,F003,comercio,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx4,103.77,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6182.34,3521.63
TX00159,F003,comercio,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx5,370.3,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6182.34,3521.63
TX00160,F003,comercio,La Paz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx6,20.98,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,6182.34,3521.63
TX00161,F003,comercio,La Paz,F,True,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,1062.04,USD,111.79,credito,True,proveedor,1210,2010.0,False,0.0,0.0,6182.34,3521.63
TX00162,F003,comercio,La Paz,F,True,6,Sábado,M3_GASTOS_OP,gasto_gremio,Cuota gremio / sindicato / asociación,140.48,Bs,0.0,efectivo,False,gremio,6060,1010.0,False,0.0,0.0,6182.34,3521.63
TX00163,F003,comercio,La Paz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.8 hrs × Bs12.8/hr,99.8,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,6182.34,3521.63
TX00164,F003,comercio,La Paz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,6182.34,3521.63
TX00165,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx1,11.97,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00166,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx2,107.98,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00167,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx3,39.16,USD,4.12,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00168,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx4,57.11,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00169,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx5,13.25,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00170,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx6,38.51,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00171,F004,comercio,Santa Cruz,F,True,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx7,17.23,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2661.3,2455.2
TX00172,F004,comercio,Santa Cruz,F,True,1,Lunes,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,520.82,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,2661.3,2455.2
TX00173,F004,comercio,Santa Cruz,F,True,1,Lunes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,11.75,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,2661.3,2455.2
TX00174,F004,comercio,Santa Cruz,F,True,1,Lunes,M3_GASTOS_OP,gasto_alquiler,Alquiler puesto / local / feria,160.88,Bs,0.0,efectivo,False,arrendador,6020,1010.0,False,0.0,0.0,2661.3,2455.2
TX00175,F004,comercio,Santa Cruz,F,True,1,Lunes,M3_GASTOS_OP,gasto_servicios,Gas / agua / luz / internet,24.67,Bs,0.0,efectivo,False,servicio_basico,6030,1010.0,False,0.0,0.0,2661.3,2455.2
TX00176,F004,comercio,Santa Cruz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.8 hrs × Bs15.1/hr,147.42,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2661.3,2455.2
TX00177,F004,comercio,Santa Cruz,F,True,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 10.2 hrs,131.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2661.3,2455.2
TX00178,F004,comercio,Santa Cruz,F,True,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,57.9,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2661.3,2455.2
TX00179,F004,comercio,Santa Cruz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx1,35.76,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2847.7,2455.2
TX00180,F004,comercio,Santa Cruz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx3,56.75,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2847.7,2455.2
TX00181,F004,comercio,Santa Cruz,F,True,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx4,113.55,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2847.7,2455.2
TX00182,F004,comercio,Santa Cruz,F,True,2,Martes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,19.65,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,2847.7,2455.2
TX00183,F004,comercio,Santa Cruz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.8 hrs × Bs15.1/hr,147.42,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2847.7,2455.2
TX00184,F004,comercio,Santa Cruz,F,True,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 10.2 hrs,131.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2847.7,2455.2
TX00185,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx1,59.15,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2853.14,2690.16
TX00186,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx2,44.23,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2853.14,2690.16
TX00187,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_credito,Venta comercio día 3 tx3,32.51,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,2853.14,2690.16
TX00188,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx4,169.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2853.14,2690.16
TX00189,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx5,40.13,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2853.14,2690.16
TX00190,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx6,26.65,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2853.14,2690.16
TX00191,F004,comercio,Santa Cruz,F,True,3,Miércoles,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,20.18,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,2853.14,2690.16
TX00192,F004,comercio,Santa Cruz,F,True,3,Miércoles,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,283.55,USD,29.85,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,2853.14,2690.16
TX00193,F004,comercio,Santa Cruz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.8 hrs × Bs15.1/hr,147.42,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2853.14,2690.16
TX00194,F004,comercio,Santa Cruz,F,True,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 10.2 hrs,131.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2853.14,2690.16
TX00195,F004,comercio,Santa Cruz,F,True,3,Miércoles,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,50.45,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2853.14,2690.16
TX00196,F004,comercio,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx1,17.15,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3111.78,2685.56
TX00197,F004,comercio,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_credito,Venta comercio día 4 tx2,60.91,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,3111.78,2685.56
TX00198,F004,comercio,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx3,176.78,USD,18.61,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3111.78,2685.56
TX00199,F004,comercio,Santa Cruz,F,True,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx4,64.71,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3111.78,2685.56
TX00200,F004,comercio,Santa Cruz,F,True,4,Jueves,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,15.33,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,3111.78,2685.56
TX00201,F004,comercio,Santa Cruz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.8 hrs × Bs15.1/hr,147.42,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3111.78,2685.56
TX00202,F004,comercio,Santa Cruz,F,True,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 10.2 hrs,131.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,3111.78,2685.56
TX00203,F004,comercio,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx1,411.31,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3458.12,2679.45
TX00204,F004,comercio,Santa Cruz,F,True,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx2,53.29,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3458.12,2679.45
TX00205,F004,comercio,Santa Cruz,F,True,5,Viernes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,20.38,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,3458.12,2679.45
TX00206,F004,comercio,Santa Cruz,F,True,5,Viernes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,12.56,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,3458.12,2679.45
TX00207,F004,comercio,Santa Cruz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.8 hrs × Bs15.1/hr,147.42,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3458.12,2679.45
TX00208,F004,comercio,Santa Cruz,F,True,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 10.2 hrs,131.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,3458.12,2679.45
TX00209,F004,comercio,Santa Cruz,F,True,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,105.7,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,3458.12,2679.45
TX00210,F004,comercio,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx1,94.7,USD,9.97,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4230.7,3159.33
TX00211,F004,comercio,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx2,549.11,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4230.7,3159.33
TX00212,F004,comercio,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx3,362.54,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4230.7,3159.33
TX00213,F004,comercio,Santa Cruz,F,True,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx4,196.31,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4230.7,3159.33
TX00214,F004,comercio,Santa Cruz,F,True,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,564.56,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,4230.7,3159.33
TX00215,F004,comercio,Santa Cruz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 9.8 hrs × Bs15.1/hr,147.42,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4230.7,3159.33
TX00216,F004,comercio,Santa Cruz,F,True,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 10.2 hrs,131.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,4230.7,3159.33
TX00217,F004,comercio,Santa Cruz,F,True,6,Sábado,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,299.44,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,4230.7,3159.33
TX00218,F004,comercio,Santa Cruz,F,True,6,Sábado,M7_TRANSFERENCIAS,aporte_hogar,Inyección de efectivo del hogar al negocio,433.94,Bs,0.0,efectivo,False,hogar,1010,3040.0,False,0.0,0.0,4230.7,3159.33
TX00219,F004,comercio,Santa Cruz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,4230.7,3159.33
TX00220,F005,comercio,Cochabamba,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx1,127.75,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3786.9,2887.05
TX00221,F005,comercio,Cochabamba,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx2,264.43,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3786.9,2887.05
TX00222,F005,comercio,Cochabamba,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx3,42.92,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3786.9,2887.05
TX00223,F005,comercio,Cochabamba,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx4,28.7,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3786.9,2887.05
TX00224,F005,comercio,Cochabamba,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx5,9.81,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3786.9,2887.05
TX00225,F005,comercio,Cochabamba,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx7,19.84,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3786.9,2887.05
TX00226,F005,comercio,Cochabamba,F,False,1,Lunes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,304.44,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,3786.9,2887.05
TX00227,F005,comercio,Cochabamba,F,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.9 hrs × Bs12.0/hr,95.04,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3786.9,2887.05
TX00228,F005,comercio,Cochabamba,F,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 6.3 hrs,64.42,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,3786.9,2887.05
TX00229,F005,comercio,Cochabamba,F,False,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,122.86,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,3786.9,2887.05
TX00230,F005,comercio,Cochabamba,F,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx1,45.9,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4104.99,2887.05
TX00231,F005,comercio,Cochabamba,F,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx2,272.19,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4104.99,2887.05
TX00232,F005,comercio,Cochabamba,F,False,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 7.9 hrs × Bs12.0/hr,95.04,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,4104.99,2887.05
TX00233,F005,comercio,Cochabamba,F,False,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 6.3 hrs,64.42,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,4104.99,2887.05
TX00234,F005,comercio,Cochabamba,F,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx1,19.17,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4132.3,3035.78
TX00235,F005,comercio,Cochabamba,F,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx2,120.2,USD,12.65,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4132.3,3035.78
TX00236,F005,comercio,Cochabamba,F,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx3,29.28,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4132.3,3035.78
TX00237,F005,comercio,Cochabamba,F,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx4,95.26,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,4132.3,3035.78
TX00238,F005,comercio,Cochabamba,F,False,3,Miércoles,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,174.98,USD,18.42,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,4132.3,3035.78
TX00239,F005,comercio,Cochabamba,F,False,3,Miércoles,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,20.87,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,4132.3,3035.78
